network,geoname_id,latitude,longitude,accuracy_radius
2.12.95.0/24,2991868,48.0757,-1.8429,100
2.12.96.0/22,3017382,48.8582,2.3387,500
2.12.100.0/23,3017382,48.8582,2.3387,500
2.12.102.0/23,2997465,48.1783,-2.7543,50
2.12.104.0/24,2991866,47.9197,-2.8193,50
2.12.105.0/24,2986682,48.6667,-4.1667,50
2.12.106.0/23,2986733,47.6515,-3.0703,50
2.12.108.0/22,2986733,47.6515,-3.0703,50
2.12.112.0/21,3017382,48.8582,2.3387,500
2.12.120.0/22,3036791,47.6271,-2.8215,100
2.12.124.0/23,3026234,48.1876,-3.8179,100
2.12.126.0/24,3026234,48.1876,-3.8179,100
2.12.127.0/24,2986730,47.6571,-2.864,100
2.12.128.0/23,2986770,47.7588,-2.3736,50
2.12.130.0/23,2986713,47.9333,-4.15,100
2.12.132.0/23,6613961,47.8167,-4.2667,200
2.12.134.0/24,2971931,48.4833,-2.7333,200
2.12.135.0/24,6613961,47.8167,-4.2667,200
2.12.136.0/23,2986674,48.3667,-4.3667,100
2.12.138.0/24,6613961,47.8167,-4.2667,100
2.12.139.0/24,3013521,47.8051,-3.2734,100
2.12.140.0/23,2984699,47.8667,-3.55,100
2.12.142.0/24,2990969,47.2144,-1.5512,100
2.12.143.0/24,3017592,48.15,-1.5833,100
2.12.144.0/23,3017382,48.8582,2.3387,500
2.12.146.0/23,3014279,48.0161,-4.3586,50
2.12.148.0/22,3018692,47.482,-2.3423,50
2.12.152.0/21,3017382,48.8582,2.3387,500
2.12.160.0/24,3012346,50.2966,4.1011,500
2.12.161.0/24,2980808,47.5448,-2.1547,500
2.12.162.0/23,3012346,50.2966,4.1011,500
2.12.164.0/22,3012346,50.2966,4.1011,500
2.12.168.0/23,3022619,48.0346,-2.7663,100
2.12.170.0/23,2979160,48.5993,-1.9737,100
2.12.172.0/22,3022619,48.0346,-2.7663,100
2.12.176.0/21,2986672,48.5167,-3.7167,50
2.12.184.0/21,3017382,48.8582,2.3387,500
2.12.192.0/22,2975328,48.1069,-3.1593,50
2.12.196.0/23,2970777,47.6579,-2.7557,50
2.12.198.0/23,3006876,47.7065,-3.3834,50
2.12.200.0/22,3017382,48.8582,2.3387,500
2.12.204.0/22,2986730,47.6571,-2.864,100
2.12.208.0/24,3026262,48.2,-4.0833,50
2.12.209.0/24,3024035,47.875,-3.9224,50
2.12.210.0/23,3021356,48.45,-2.0333,100
2.12.212.0/22,2986674,48.3667,-4.3667,100
2.12.216.0/23,2986772,48.6584,-3.6306,100
2.12.218.0/23,3038176,47.6375,-2.1632,100
2.12.220.0/22,2986772,48.6584,-3.6306,100
2.12.224.0/22,2981744,48.3703,-2.0133,100
2.12.228.0/22,2992669,48.0673,-1.979,100
2.12.232.0/22,2984192,47.65,-2.0833,50
2.12.236.0/22,2986735,47.8167,-4.2167,20
2.12.240.0/21,3017382,48.8582,2.3387,500
2.12.248.0/23,2988229,48.5968,-3.2695,100
2.12.250.0/25,3014393,47.9062,-2.1231,100
2.12.250.128/26,3014393,47.9062,-2.1231,100
2.12.250.192/27,3014393,47.9062,-2.1231,100
2.12.250.224/30,3014393,47.9062,-2.1231,100
2.12.250.228/31,3014393,47.9062,-2.1231,100
2.12.250.230/32,2988507,48.8543,2.3527,100
2.12.250.231/32,3014393,47.9062,-2.1231,100
2.12.250.232/29,3014393,47.9062,-2.1231,100
2.12.250.240/28,3014393,47.9062,-2.1231,100
2.12.251.0/24,3014393,47.9062,-2.1231,100
2.12.252.0/22,3014393,47.9062,-2.1231,100
2.13.0.0/24,3008225,48.4676,-2.5144,200
2.13.1.0/24,2986158,47.8667,-4.2167,100
2.13.2.0/24,3021356,48.45,-2.0333,100
2.13.3.0/24,2976581,47.7001,-2.1466,100
2.13.4.0/24,2976581,47.7001,-2.1466,200
2.13.5.0/24,3030102,48.1017,-3.9983,50
2.13.6.0/23,2986772,48.6584,-3.6306,200
2.13.8.0/23,2971889,48.432,-2.1175,50
2.13.10.0/23,3026262,48.2,-4.0833,200
2.13.12.0/24,2997978,48.0718,-3.1849,100
2.13.13.0/24,2987056,47.8095,-1.9464,200
2.13.14.0/24,2992581,48.1354,-1.952,200
2.13.15.0/24,3007874,48.4525,-4.2525,50
2.13.16.0/24,3036059,47.6703,-2.9918,50
2.13.17.0/24,2984781,47.663,-2.4522,50
2.13.18.0/24,2984701,48,-4.1,100
2.13.19.0/24,2986730,47.6571,-2.864,100
2.13.20.0/23,2976117,48.7,-4.0333,100
2.13.22.0/24,3014208,47.8264,-1.8422,100
2.13.23.0/24,2986712,47.8333,-4.2833,100
2.13.24.0/24,3004880,48.0588,-2.6103,500
2.13.25.0/24,3026262,48.2,-4.0833,500
2.13.26.0/23,2967234,48.4843,-2.6765,500
2.13.28.0/24,3007858,47.765,-3.1222,500
2.13.29.0/24,3038176,47.6375,-2.1632,500
2.13.30.0/24,2987863,48.8145,-3.4396,500
2.13.31.0/24,3026262,48.2,-4.0833,500
2.13.32.0/24,2986735,47.8167,-4.2167,200
2.13.33.0/24,2986664,48.6,-4.5,200
2.13.34.0/24,3007858,47.765,-3.1222,100
2.13.35.0/24,3015522,48.1387,-3.6076,20
2.13.36.0/24,2978640,48.65,-2.0167,100
2.13.37.0/24,3007609,48.7333,-3.4667,200
2.13.38.0/24,2997577,47.75,-3.3667,100
2.13.39.0/24,2986762,48.1844,-1.9196,100
2.13.40.0/24,2988507,48.8543,2.3527,200
2.13.41.0/24,3026234,48.1876,-3.8179,200
2.13.42.0/24,2988507,48.8543,2.3527,200
2.13.43.0/24,2986762,48.1844,-1.9196,200
2.13.44.0/24,2988796,48.7784,-3.0438,100
2.13.45.0/24,3038698,48.1333,-1.537,100
2.13.46.0/23,2988796,48.7784,-3.0438,100
2.13.48.0/24,2992537,48.1559,-1.7146,200
2.13.49.0/24,2986647,48.6833,-3.5167,500
2.13.50.0/24,3019930,47.6421,-3.1571,100
2.13.51.0/24,2978640,48.65,-2.0167,100
2.13.52.0/24,2982809,48.7238,-3.9871,100
2.13.53.0/24,2986674,48.3667,-4.3667,200
2.13.54.0/23,2971862,48.5543,-2.859,100
2.13.56.0/22,3007874,48.4525,-4.2525,100
2.13.60.0/23,2981515,47.6909,-2.7465,100
2.13.62.0/24,3015125,47.7239,-1.7321,100
2.13.63.0/24,3029697,47.9634,-3.1711,50
2.13.64.0/24,2978668,48.6381,-2.1139,200
2.13.65.0/24,3020996,48.0954,-4.329,50
2.13.66.0/24,2997951,48.626,-3.8606,100
2.13.67.0/24,2976757,48.0292,-1.9318,200
2.13.68.0/24,3034582,47.8747,-3.0176,100
2.13.69.0/24,2980808,47.5448,-2.1547,50
2.13.70.0/24,3007609,48.7333,-3.4667,100
2.13.71.0/24,3017624,47.9101,-3.9786,50
2.13.72.0/24,2981280,48.5151,-2.7684,100
2.13.73.0/24,3035324,47.8442,-1.6849,100
2.13.74.0/23,2983990,48.11,-1.6744,20
2.13.76.0/23,3038176,47.6375,-2.1632,100
2.13.78.0/24,2984699,47.8667,-3.55,50
2.13.79.0/24,2982745,47.9667,-3.8333,100
2.13.80.0/24,2986664,48.6,-4.5,100
2.13.81.0/24,2984701,48,-4.1,20
2.13.82.0/23,2984192,47.65,-2.0833,50
2.13.84.0/23,3024210,47.8178,-2.81,100
2.13.86.0/23,2986610,47.9577,-2.9749,100
2.13.88.0/22,2989914,48.1122,-1.5233,100
2.13.92.0/24,2984640,47.9041,-3.134,100
2.13.93.0/24,2977390,48.6833,-3.9833,100
2.13.94.0/24,2977390,48.6833,-3.9833,100
2.13.95.0/24,2986801,48.3646,-2.4004,100
2.13.96.0/24,2982747,48.7294,-3.3836,50
2.13.97.0/24,2990969,47.2173,-1.5534,200
2.13.98.0/24,2995861,48.8821,2.0735,200
2.13.99.0/24,2986762,48.1844,-1.9196,200
2.13.100.0/24,2986729,47.9317,-2.3978,100
2.13.101.0/24,2977189,48.4333,-4.6167,100
2.13.102.0/24,3038176,47.6375,-2.1632,100
2.13.103.0/24,2986762,48.1844,-1.9196,100
2.13.104.0/23,2975597,47.3607,-1.9421,200
2.13.106.0/23,2984701,48,-4.1,50
2.13.108.0/24,2972979,47.6292,-2.6519,100
2.13.109.0/24,2984701,48,-4.1,100
2.13.110.0/24,3026275,48.0463,-1.5044,50
2.13.111.0/24,2988853,48.1485,-1.7733,100
2.13.112.0/23,3029697,47.9634,-3.1711,100
2.13.114.0/24,2979784,48.4053,-1.2637,100
2.13.115.0/24,3029697,47.9634,-3.1711,100
2.13.116.0/24,2998373,48.0368,-3.2704,100
2.13.117.0/24,3007687,48.1051,-3.4936,100
2.13.118.0/24,3021356,48.45,-2.0333,100
2.13.119.0/24,3034582,47.8747,-3.0176,50
2.13.120.0/24,3021356,48.45,-2.0333,100
2.13.121.0/24,3015522,48.1387,-3.6076,100
2.13.122.0/23,3021356,48.45,-2.0333,100
2.13.124.0/23,3004416,48.0643,-3.3636,20
2.13.126.0/23,3023511,48.4818,-2.1695,50
2.13.128.0/24,2986286,47.85,-3.75,200
2.13.129.0/24,3037656,47.475,-0.5451,200
2.13.130.0/24,3003045,47.3456,-3.1541,200
2.13.131.0/24,3014418,48.0953,-2.7966,200
2.13.132.0/24,2986772,48.6584,-3.6306,100
2.13.133.0/24,3022619,48.0346,-2.7663,50
2.13.134.0/24,3020996,48.0954,-4.329,200
2.13.135.0/24,3022619,48.0346,-2.7663,200
2.13.136.0/24,2997465,48.1783,-2.7543,50
2.13.137.0/24,3028667,48.6681,-3.9154,100
2.13.138.0/24,3026465,48.0392,-1.7053,100
2.13.139.0/24,3028425,48.1571,-4.1389,100
2.13.140.0/24,3021861,47.518,-2.577,100
2.13.141.0/24,3021356,48.45,-2.0333,100
2.13.142.0/24,2986735,47.8167,-4.2167,100
2.13.143.0/24,2991772,48.5833,-3.8333,100
2.13.144.0/24,2987863,48.8145,-3.4396,200
2.13.145.0/24,2976982,48.2333,-4.0667,200
2.13.146.0/24,3029008,48.7783,-3.304,200
2.13.147.0/24,2976982,48.2333,-4.0667,200
2.13.148.0/24,3014208,47.8264,-1.8422,50
2.13.149.0/24,3004880,48.0588,-2.6103,50
2.13.150.0/23,2970777,47.6579,-2.7557,100
2.13.152.0/23,3004880,48.0588,-2.6103,200
2.13.154.0/24,2984781,47.663,-2.4522,200
2.13.155.0/24,3029008,48.7783,-3.304,200
2.13.156.0/22,3004880,48.0588,-2.6103,200
2.13.160.0/24,2985967,48.2167,-4.0667,200
2.13.161.0/24,2983990,48.11,-1.6744,200
2.13.162.0/24,3028667,48.6681,-3.9154,50
2.13.163.0/24,2984701,48,-4.1,50
2.13.164.0/24,2987056,47.8095,-1.9464,50
2.13.165.0/24,2971748,48.6648,-2.8691,100
2.13.166.0/24,2983990,48.11,-1.6744,100
2.13.167.0/24,3026262,48.2,-4.0833,100
2.13.168.0/24,3014208,47.8264,-1.8422,100
2.13.169.0/24,2986679,48.6333,-3.8167,50
2.13.170.0/24,3011675,48.7723,-3.3702,100
2.13.171.0/24,2991868,48.0757,-1.8429,100
2.13.172.0/23,2997465,48.1783,-2.7543,50
2.13.174.0/24,2983990,48.11,-1.6744,50
2.13.175.0/24,3024573,47.7961,-3.585,100
2.13.176.0/24,2986620,47.9833,-4.4167,100
2.13.177.0/24,2986635,48.1458,-3.3867,200
2.13.178.0/24,2974424,47.7765,-2.0787,100
2.13.179.0/24,3026465,48.0392,-1.7053,20
2.13.180.0/23,3022242,48.2464,-4.4899,200
2.13.182.0/24,2986674,48.3667,-4.3667,100
2.13.183.0/24,3032600,48.6007,-2.826,100
2.13.184.0/24,2997577,47.75,-3.3667,200
2.13.185.0/24,3012495,47.9591,-1.4983,200
2.13.186.0/24,2976737,48.0998,-3.3382,200
2.13.187.0/24,2997577,47.75,-3.3667,200
2.13.188.0/24,2986732,47.7333,-3.4333,200
2.13.189.0/24,3029697,47.9634,-3.1711,100
2.13.190.0/23,2971893,48.8107,-3.3714,200
2.13.192.0/24,3013521,47.8051,-3.2734,100
2.13.193.0/24,2972979,47.6292,-2.6519,100
2.13.194.0/24,2972979,47.6292,-2.6519,100
2.13.195.0/24,3013283,48.5143,-2.6663,100
2.13.196.0/23,3020996,48.0954,-4.329,100
2.13.198.0/24,3010297,47.8639,-2.9402,100
2.13.199.0/24,2984781,47.663,-2.4522,20
2.13.200.0/24,2986693,48.7,-3.45,100
2.13.201.0/24,3024299,48.2849,-3.7742,50
2.13.202.0/23,2991077,47.5545,-2.4804,100
2.13.204.0/24,2997331,48.4805,-1.1254,200
2.13.205.0/24,2984699,47.8667,-3.55,200
2.13.206.0/24,2984699,47.8667,-3.55,200
2.13.207.0/24,3037969,48.0075,-1.4768,200
2.13.208.0/24,3024035,47.875,-3.9224,200
2.13.209.0/24,3029697,47.9634,-3.1711,200
2.13.210.0/24,3024035,47.875,-3.9224,200
2.13.211.0/24,2986708,47.9,-4.2833,200
2.13.212.0/23,2997957,47.7052,-3.108,20
2.13.214.0/24,2989914,48.1122,-1.5233,100
2.13.215.0/24,2986664,48.6,-4.5,100
2.13.216.0/24,2986772,48.6584,-3.6306,100
2.13.217.0/24,2974949,47.8233,-2.5057,200
2.13.218.0/24,2986696,47.9144,-3.3338,100
2.13.219.0/24,3033908,48.1795,-1.9448,1
2.13.220.0/24,2986610,47.9577,-2.9749,100
2.13.221.0/24,2986801,48.3646,-2.4004,100
2.13.222.0/24,3024035,47.875,-3.9224,100
2.13.223.0/24,2986772,48.6584,-3.6306,200
2.13.224.0/24,2970777,47.6579,-2.7557,100
2.13.225.0/24,3024035,47.875,-3.9224,100
2.13.226.0/23,2997300,47.9893,-2.3834,50
2.13.228.0/24,2998574,48.3279,-4.2416,50
2.13.229.0/24,2986894,48.522,-2.2354,100
2.13.230.0/23,3038698,48.1333,-1.537,100
2.13.232.0/24,2984701,48,-4.1,50
2.13.233.0/24,2988215,47.7139,-2.2197,100
2.13.234.0/24,2992669,48.0673,-1.979,100
2.13.235.0/24,3021356,48.45,-2.0333,50
2.13.236.0/24,3006440,47.9441,-1.1729,100
2.13.237.0/24,3021351,48.6314,-2.0614,100
2.13.238.0/24,2973197,48.2333,-4.35,200
2.13.239.0/24,2986160,48.0667,-2.9833,200
2.13.240.0/24,3012399,48.3193,-1.2163,100
2.13.241.0/24,2987841,48.0291,-3.1962,20
2.13.242.0/24,3002373,48.4069,-4.3936,50
2.13.243.0/24,2978067,48.1897,-2.1949,20
2.13.244.0/24,3019927,48.2743,-2.3473,200
2.13.245.0/24,3004416,48.0643,-3.3636,20
2.13.246.0/23,2987841,48.0291,-3.1962,100
2.13.248.0/24,2984794,47.9667,-3.5333,100
2.13.249.0/24,3034582,47.8747,-3.0176,200
2.13.250.0/24,3028217,47.8088,-3.3425,100
2.13.251.0/24,2992581,48.1354,-1.952,100
2.13.252.0/23,3021356,48.45,-2.0333,5
2.13.254.0/24,3011639,48.0062,-3.3198,100
2.13.255.0/24,2984699,47.8667,-3.55,20
2.14.0.0/21,3002412,48.2416,-2.883,200
2.14.8.0/24,3007858,47.765,-3.1222,100
2.14.9.0/24,3007672,48.3879,-2.2125,100
2.14.10.0/24,2972773,48.8671,1.7976,200
2.14.11.0/24,3017609,48.3503,-1.1942,200
2.14.12.0/24,2991772,48.5833,-3.8333,200
2.14.13.0/24,3030300,48.3877,-4.4839,200
2.14.14.0/24,2986628,48.5833,-4.0333,100
2.14.15.0/24,3024681,48.1258,-3.0716,5
2.14.16.0/24,3006929,48.6064,-2.0364,200
2.14.17.0/24,3026465,48.0392,-1.7053,200
2.14.18.0/24,3011624,48.5707,-4.418,100
2.14.19.0/24,2977414,47.5206,-3.1308,50
2.14.20.0/23,3030102,48.1017,-3.9983,100
2.14.22.0/24,2985967,48.2167,-4.0667,100
2.14.23.0/24,2970777,47.6579,-2.7557,50
2.14.24.0/24,3022619,48.0346,-2.7663,100
2.14.25.0/24,2986795,48.5425,-2.7798,100
2.14.26.0/24,2984741,47.4841,-3.1196,100
2.14.27.0/24,3007842,48.5078,-4.0683,100
2.14.28.0/24,2986793,47.6973,-2.8056,50
2.14.29.0/24,2986795,48.5425,-2.7798,100
2.14.30.0/23,3029713,48.0242,-1.7459,100
2.14.32.0/24,3033534,47.6751,-3.168,100
2.14.33.0/24,2981280,48.5151,-2.7684,50
2.14.34.0/24,3014303,47.7889,-3.4867,100
2.14.35.0/24,2982811,48.3152,-4.5494,200
2.14.36.0/24,3007919,48.6077,-2.1503,200
2.14.37.0/24,3008665,47.9785,-1.7168,200
2.14.38.0/24,3019943,48.0974,-1.1248,200
2.14.39.0/24,3019920,47.9956,-4.0222,100
2.14.40.0/23,2997577,47.75,-3.3667,100
2.14.42.0/24,2997577,47.75,-3.3667,100
2.14.43.0/24,2988853,48.1485,-1.7733,50
2.14.44.0/23,2979151,48.3667,-1.95,50
2.14.46.0/24,2984701,48,-4.1,200
2.14.47.0/24,2970777,47.6579,-2.7557,50
2.14.48.0/24,2987863,48.8145,-3.4396,100
2.14.49.0/24,2983990,48.11,-1.6744,10
2.14.50.0/24,3020996,48.0954,-4.329,50
2.14.51.0/24,2978640,48.65,-2.0167,100
2.14.52.0/24,2971875,48.4388,3.5634,200
2.14.53.0/24,3007609,48.7333,-3.4667,100
2.14.54.0/24,3001339,47.8,-4.2167,50
2.14.55.0/24,2997465,48.1783,-2.7543,50
2.14.56.0/24,2986620,47.9833,-4.4167,50
2.14.57.0/24,2986610,47.9577,-2.9749,50
2.14.58.0/23,2984192,47.65,-2.0833,500
2.14.60.0/24,2997300,47.9893,-2.3834,500
2.14.61.0/24,3024572,47.8966,-4.064,500
2.14.62.0/24,2986762,48.1844,-1.9196,100
2.14.63.0/24,3007570,48.0022,-2.5816,50
2.14.64.0/24,2997897,48.3231,-4.2968,100
2.14.65.0/24,3014393,47.9062,-2.1231,50
2.14.66.0/24,2985787,48.3333,-3.65,100
2.14.67.0/24,2997577,47.75,-3.3667,100
2.14.68.0/23,3037418,48.4603,-1.4835,200
2.14.70.0/24,3020271,47.7323,-2.5896,100
2.14.71.0/24,2983990,48.11,-1.6744,100
2.14.72.0/24,2982977,48.2162,-1.8923,100
2.14.73.0/24,3013283,48.5143,-2.6663,100
2.14.74.0/24,3024210,47.8178,-2.81,100
2.14.75.0/24,3020996,48.0954,-4.329,50
2.14.76.0/24,3004444,48.3646,-1.2129,200
2.14.77.0/24,3026262,48.2,-4.0833,100
2.14.78.0/24,3013521,47.8051,-3.2734,100
2.14.79.0/24,2989382,47.9989,-1.6678,50
2.14.80.0/24,2981280,48.5151,-2.7684,20
2.14.81.0/24,3026047,48.019,-1.6516,100
2.14.82.0/24,3024459,47.8832,-1.4407,200
2.14.83.0/24,3016152,48.2193,-1.7895,20
2.14.84.0/24,2978640,48.65,-2.0167,100
2.14.85.0/24,3035324,47.8442,-1.6849,100
2.14.86.0/24,2984652,48.5153,-2.427,50
2.14.87.0/24,2980350,48.019,-1.6516,100
2.14.88.0/24,3013521,47.8051,-3.2734,100
2.14.89.0/24,3034538,47.9859,-1.9311,100
2.14.90.0/24,2997577,47.75,-3.3667,200
2.14.91.0/24,3013283,48.5143,-2.6663,100
2.14.92.0/24,2981294,48.6219,-2.1343,100
2.14.93.0/24,2984198,47.85,-3.4667,100
2.14.94.0/23,2999089,47.8948,-3.6408,100
2.14.96.0/24,2986693,48.7,-3.45,100
2.14.97.0/24,3021351,48.6314,-2.0614,100
2.14.98.0/24,3024035,47.875,-3.9224,200
2.14.99.0/24,2986732,47.7333,-3.4333,100
2.14.100.0/24,2981860,47.9167,-2.8833,100
2.14.101.0/24,2986710,48.1833,-4.2333,50
2.14.102.0/24,2984781,47.663,-2.4522,500
2.14.103.0/24,2969679,48.8036,2.1342,500
2.14.104.0/23,2981280,48.5151,-2.7684,200
2.14.106.0/23,3014196,48.0494,-3.6436,100
2.14.108.0/24,3002373,48.4069,-4.3936,100
2.14.109.0/24,2986600,48.6256,-2.4042,100
2.14.110.0/24,3019875,48.6319,-2.4628,100
2.14.111.0/24,2986599,48.3833,-3.4833,100
2.14.112.0/23,2981280,48.5151,-2.7684,100
2.14.114.0/23,3020996,48.0954,-4.329,200
2.14.116.0/23,3020996,48.0954,-4.329,100
2.14.118.0/24,2986676,48.7,-3.8,100
2.14.119.0/24,3020996,48.0954,-4.329,200
2.14.120.0/24,3020996,48.0954,-4.329,100
2.14.121.0/24,2981280,48.5151,-2.7684,50
2.14.122.0/24,2984794,47.9667,-3.5333,100
2.14.123.0/24,2991772,48.5833,-3.8333,10
2.14.124.0/24,2971825,48.5232,-2.8483,200
2.14.125.0/24,2997942,47.9367,-3.4787,20
2.14.126.0/24,3020996,48.0954,-4.329,100
2.14.127.0/24,2986653,48.5667,-3.7,100
2.14.128.0/24,2973224,47.808,-1.5394,200
2.14.129.0/24,2986610,47.9577,-2.9749,100
2.14.130.0/23,2978640,48.65,-2.0167,200
2.14.132.0/24,2990331,47.5337,-2.283,100
2.14.133.0/24,2974949,47.8233,-2.5057,20
2.14.134.0/23,3030300,48.3877,-4.4839,100
2.14.136.0/24,3033534,47.6751,-3.168,100
2.14.137.0/24,2991772,48.5873,-3.825,100
2.14.138.0/24,2997331,48.4805,-1.1254,100
2.14.139.0/24,2978640,48.65,-2.0167,100
2.14.140.0/23,2984192,47.65,-2.0833,50
2.14.142.0/24,2986818,48.446,-2.7467,100
2.14.143.0/24,2973702,47.6738,-2.5714,50
2.14.144.0/24,2986807,48.0012,-2.0991,100
2.14.145.0/24,3007496,48.4554,-2.028,500
2.14.146.0/24,2983631,47.8333,-3.7,100
2.14.147.0/24,3009397,48.4669,-1.5032,200
2.14.148.0/23,2977414,47.5206,-3.1308,100
2.14.150.0/24,2977414,47.5206,-3.1308,100
2.14.151.0/24,2993647,47.8142,-3.6289,100
2.14.152.0/24,2994608,48.1397,-2.4613,100
2.14.153.0/24,3019943,48.0974,-1.1248,200
2.14.154.0/24,2967234,48.4843,-2.6765,10
2.14.155.0/24,3033534,47.6751,-3.168,200
2.14.156.0/23,2986732,47.7333,-3.4333,100
2.14.158.0/24,3011506,47.7629,-3.2378,20
2.14.159.0/24,2971931,48.4833,-2.7333,100
2.14.160.0/24,3036059,47.6703,-2.9918,100
2.14.161.0/24,2986894,48.522,-2.2354,100
2.14.162.0/23,3008665,47.9785,-1.7168,100
2.14.164.0/24,2977189,48.4333,-4.6167,200
2.14.165.0/24,3033534,47.6751,-3.168,20
2.14.166.0/24,3007804,48.2509,-1.9963,100
2.14.167.0/24,3019920,47.9956,-4.0222,50
2.14.168.0/24,2986729,47.9317,-2.3978,100
2.14.169.0/24,3009390,48.4259,-4.3158,100
2.14.170.0/24,2986729,47.9317,-2.3978,100
2.14.171.0/24,2984699,47.8667,-3.55,100
2.14.172.0/24,3006137,47.5868,-3.0299,20
2.14.173.0/24,2992666,47.8804,-2.4219,100
2.14.174.0/23,2986723,48.0833,-4.1833,100
2.14.176.0/24,3028667,48.6681,-3.9154,100
2.14.177.0/24,3017592,48.15,-1.5833,100
2.14.178.0/24,2994692,47.9063,-3.8352,100
2.14.179.0/24,3007858,47.765,-3.1222,100
2.14.180.0/23,2988268,47.5797,-2.356,100
2.14.182.0/23,2983990,48.11,-1.6744,200
2.14.184.0/24,2970777,47.6579,-2.7557,200
2.14.185.0/24,2986610,47.9577,-2.9749,100
2.14.186.0/23,2975916,47.5277,-2.7693,100
2.14.188.0/24,2982747,48.7294,-3.3836,100
2.14.189.0/24,2986698,48.4333,-4.7333,50
2.14.190.0/23,2997889,47.8667,-1.8833,100
2.14.192.0/24,3026234,48.1876,-3.8179,100
2.14.193.0/24,3025774,48.0544,-1.7857,100
2.14.194.0/24,3030401,48.85,-3,100
2.14.195.0/24,6613961,47.8167,-4.2667,50
2.14.196.0/24,3006877,47.5834,-2.8944,100
2.14.197.0/24,2987056,47.8095,-1.9464,200
2.14.198.0/24,3017609,48.3503,-1.1942,200
2.14.199.0/24,2986730,47.6571,-2.864,100
2.14.200.0/24,2984699,47.8667,-3.55,100
2.14.201.0/24,2988853,48.1485,-1.7733,100
2.14.202.0/24,2984781,47.663,-2.4522,100
2.14.203.0/24,3020996,48.0954,-4.329,200
2.14.204.0/24,2998373,48.0368,-3.2704,200
2.14.205.0/24,2986682,48.6667,-4.1667,200
2.14.206.0/24,3015522,48.1387,-3.6076,100
2.14.207.0/24,2986657,47.598,-3.1127,100
2.14.208.0/24,2986757,48.5786,-2.0581,100
2.14.209.0/24,2983990,48.11,-1.6744,100
2.14.210.0/24,3021240,48.0708,-1.3929,100
2.14.211.0/24,2987056,47.8095,-1.9464,100
2.14.212.0/24,3019480,48.6333,-2.8333,50
2.14.213.0/24,2986712,47.8333,-4.2833,200
2.14.214.0/24,3033238,47.6333,-2.5225,100
2.14.215.0/24,3028561,48.3676,-3.5204,100
2.14.216.0/24,2984781,47.663,-2.4522,100
2.14.217.0/24,2999089,47.8948,-3.6408,500
2.14.218.0/24,2986640,48.6167,-4.2167,100
2.14.219.0/24,2982745,47.9667,-3.8333,100
2.14.220.0/23,3029002,47.8474,-2.9998,50
2.14.222.0/24,3032685,47.8794,-2.7715,100
2.14.223.0/24,2997577,47.75,-3.3667,50
2.14.224.0/24,3014213,48.4352,-4.3972,100
2.14.225.0/24,2994608,48.1397,-2.4613,50
2.14.226.0/24,2979160,48.5993,-1.9737,100
2.14.227.0/24,2973637,47.5785,-2.6289,100
2.14.228.0/24,2984699,47.8667,-3.55,100
2.14.229.0/24,2986875,48.533,-2.5764,100
2.14.230.0/24,3024210,47.8178,-2.81,50
2.14.231.0/24,3029006,47.4813,-2.3953,100
2.14.232.0/24,3014196,48.0494,-3.6436,100
2.14.233.0/24,2990331,47.5337,-2.283,100
2.14.234.0/24,3019920,47.9956,-4.0222,50
2.14.235.0/24,2990331,47.5337,-2.283,100
2.14.236.0/23,3028198,48.288,-2.1552,50
2.14.238.0/24,3030345,48.3581,-3.8509,100
2.14.239.0/24,3017624,47.8919,-4.0148,100
2.14.240.0/23,2990331,47.5337,-2.283,100
2.14.242.0/24,2984794,47.9667,-3.5333,100
2.14.243.0/24,2991772,48.5833,-3.8333,100
2.14.244.0/24,2984699,47.8667,-3.55,100
2.14.245.0/24,2986676,48.7,-3.8,100
2.14.246.0/24,2981280,48.5151,-2.7684,100
2.14.247.0/24,2986730,47.6571,-2.864,100
2.14.248.0/23,2986795,48.5425,-2.7798,100
2.14.250.0/24,3035459,47.6173,-2.9199,100
2.14.251.0/24,2986676,48.7,-3.8,50
2.14.252.0/24,3007489,47.9981,-3.5413,100
2.14.253.0/24,3028118,48.6724,-3.3461,100
2.14.254.0/23,3014420,47.8922,-2.64,100
2.15.0.0/20,2990440,43.7045,7.2597,5
2.15.16.0/21,2990440,43.7045,7.2597,10
2.15.24.0/21,2990440,43.7045,7.2597,5
2.15.32.0/24,3009150,43.7223,7.1508,20
2.15.33.0/24,3037456,43.5624,7.1278,10
2.15.34.0/23,2968533,43.6666,7.1204,10
2.15.36.0/22,2978891,43.671,7.1761,5
2.15.40.0/23,3020850,43.5333,6.4667,10
2.15.42.0/23,3014856,43.6667,6.9167,5
2.15.44.0/24,3031640,43.8601,7.189,20
2.15.45.0/24,2990440,43.7045,7.2597,20
2.15.46.0/23,2990440,43.7045,7.2597,20
2.15.48.0/22,2990440,43.7045,7.2597,5
2.15.52.0/22,2991551,43.5987,7.0043,5
2.15.56.0/22,2978891,43.671,7.1761,10
2.15.60.0/23,3029227,43.6646,7.1534,5
2.15.62.0/24,3009978,43.6875,7.1027,5
2.15.63.0/24,3037456,43.5624,7.1278,10
2.15.64.0/23,2977246,43.4233,6.7735,50
2.15.66.0/24,3017253,43.4329,6.7352,20
2.15.67.0/24,2975265,43.635,6.6467,20
2.15.68.0/22,3017253,43.4329,6.7352,20
2.15.72.0/22,3028808,43.5513,7.0128,10
